@relation toclassify

@attribute classPol {0,4}
@attribute text String

@data
4,' New number new start D'
4,' JAY THE NONCE D EastEnders'
4,' AHH yes smells like self loathing today  ?????????????????????'
4,'  No worries pal '
4,'  what I don\'t bully anyone  I\'m a saint bullying is sin'
4,'   yes thank you indeed '
4,'  something tells me you will be '
4,' I want Leicester to win the league but I want Spurs placed higher in the league than Arsenal  '
4,'  what no way D'
4,'  Oh believe me same I try to censor my  to her now in case there\'s still hope but after 7x20 '
4,'  alrighty wednesday it is P'
4,' Haha it might But you might wanna put a little water on it first then tell it to stop drop and roll  '
4,'  please check out my 99 diamond Kobe 60 point challenge vid first on YouTube  '
4,'  ah I hope you enjoy it '
4,' Thanks Alex   '
4,' OMG I love my tweep Jen\'s hair SO MUCH you guys    '
4,'  Cheers David '
4,'  Hi there hope this article could help you regarding your question  Cheers  ^ri'
4,' Flyin\' by the seat of my pants '
4,'  good '
4,' Most of us are searching for our purpose in life but sometimes it\'s a better idea to sit back relax and let your purpose find you '
4,' YOU DESERVE THE BEST  https //t co/hmHFDtj3eo '
4,' MyBestDayIn3Words Libertarian WINS Election '
4,'  2010 murat bey '
4,'  and the fact that I\'m reading it now whilst in Boston for work makes it even more magical  Thank you <3 <3'
4,' lol ok then come on over D I don\'t know where is Bindley lol p '
4,' Today is fantastic   *complete sarcasm'
4,' New Twitter Header  feel free to use it https //t co/mzQbSlV0Nk '
4,'  ha  yes that\'s it Mid August He runs it I believe 4 different distances Make a nice change from running roads'
4,'  Im a bit addicted to it honestly P Learning now D'
4,' GAME GOOROO cnnbrk Hell yeah D 10 storage and organization MUST HAVES for your closet ==> '
4,' Swifty No problemo '
4,'  HAPPY BIRTHDAYY hope you had a fab day  ???'
4,' OhZombeh Excellent Enjoy good sir '
4,'  omg do u Stan little mix BC in ur bio says u Stan the biggest girl group in the world so '
4,'  Is it another tattoo O Can\'t wait Your vlogs are why I live D <3'
4,'  Thanks I just placed an order '
4,'  Many thanks  it is much appreciated D'
4,' julianr3ckless Our duty our pleasure May the new goodies serve you well '
4,'   yayy proud of you girly  love you sm rejects '
4,' but i could care less about ppls opinions bc its my body '
4,'   We wanted garlic sauce on the sides However you see all garlic is but it\'s delicious  '
4,' Thank you to those involved in helping to save these baby squirrels '
4,' Take a peak at my art real quick  '
4,'  I know how you see hearts in everything so I found one in the clouds for you I see them too  '
4,'  Quenzer A beautiful blossom for a beautiful young lady '
4,'  Doris The Queen ? '
4,'  Hoe you got all your shopping correctly '
4,'  then mix with cooked macaroni put in dish sprinkle breadcrumbs on then more grated cheese then bake till crispy on top P'
4,'  Recuerdo Exit Through the Gift Shop Sherpa Man on Wire Blackfish Jiro Dreams of Sushi Bowling for Columbine y Room 237 '
4,'    Cheers '
4,'  okay ill prolly stop by tomorrow if not Thursday '
4,'  Wow yes please I subscribe as well on YT  '
4,' 6 miles down today and 6 weeks until my next half marathon  ????????'
4,' Cool  '
4,'  \"Joe teaches Poppy how to catch flies\" '
4,'   if you DM me I\'ll send you the links '
4,' I\'m such a peacemaker '
4,'  congrats  enjoy '
4,'  I want that shirt too primarily for Krem P'
4,'  Shots fired p'
4,'  one closer D'
4,'  We have a lot of different options We\'re at 3910 Foothill Blvd if you\'re ever in the area '
4,' \"Two years away got back today…well technically it’s been two and a half years but who’s counting \" '
4,' brb gonna save  bc were prob both in hell rn '
4,'   I was actually referring to the video game adaptation set to come out this weekend D'
4,'   ur so beautiful don\'t let any hater tell u other wise'
4,'  Congratulations You deserve to do the Snoopy dance'
4,'  Kennedy1  solesisters for life '
4,'  aweome i am going to a later date Have fun '
4,'  you should follow some fans back  xx'
4,' Yes Ofcourse p '
4,'  Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  since 2013 '
4,'  hs voom thank you for supporting us with bringing creativity back into childhood  creationstation'
4,' Sophie and Tessa\'s friendship '
4,'  My kid has this certain action when he does his little grunt -  - Thanks for favouriting '
4,'  You know me you really know me D'
4,'  ohh thats sound cool it wont be that painful '
4,'   hurley 78 at least their market can\'t collapse BOJ just won\'t sell The ultimate corner ATH\'s dead ahead '
4,' I\'m so in love with private practice and grey\'s '
4,' Beauty is only skin deep '
4,'  Oh thank god So many love this game and so far I\'m unimpressed I\'m happy I didn\'t buy it and can watch you 2 instead '
4,'  I\'d love to try this if/when they release it for Android '
4,'  kisses wish u nice work now u r totally great '
4,' at work cause I don\'t want to go to jail  '
4,'   what a beautiful film '
4,' Word Of The Day or Soiree  '
4,'  turn up the AC '
4,' Thank you  We wish you a lovely sake time too  '
4,' Love this Disney-fied Simpsons couch gag D '
4,'  it\'s pedicured '
4,' My allergies are up a wall today '
4,'  Welcome to the  ^^ We\'ll SaveHannibal all together with demand D'
4,'  16 very subdued p'
4,'      Going to be Some Night '
4,'  I\'m trying to avoid driving '
4,'  photo    A pleasure was a beautiful evening'
4,' Here is my storify    biol3290'
4,'  Thanks '
4,' Thanks for the retweets  and  '
4,'  That sounds like a fun rainy day activity We\'d love to help you celebrate a rainy day well-spent '
4,'  ARQ I can\'t do that p'
4,' Fact; Beyoncé is playing us all '
4,'  not bigger more natural '
4,' ? rossdraws Working on the piece for this week’s episode Having a blast so far  '
4,' Dentsu want the girl they like to win it all I love being hated by them p'
4,' Happy 16th shelby? I hope it\'s been gr88  ily  Rosee'
4,' rlly hard to focus on school when life throws 50 billion other bullshit in ya face '
4,'  right One day it\'ll happen I hope I\'m still alive by then to experience it D'
4,' ap exams next week '
4,'  oh dear he destroyed you last season do you need any reminding '
4,'  good to know   '
4,' i loove 5sos '
4,'  It\'s Adi7911 '
4,'  happy birthday romeo you old man  '
4,'  Hi We would need some form of proof of purchase Do you have a bank statement What brand of microwave is it Clare '
4,'   Thanks Jennifer Wishing you both an awesome week ahead  Gratitude'
4,'  Swallowed it Check tomorrow '
4,'  Thank you so much '
4,'  Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  lol glad you like it Made for you guys & Sasha '
4,'  Not so bad thanks '
4,' When u get 22k into a hike and u break 4 snack to find out the sandwich u made in the dark is moldy as fuck '
4,' Because I\'m happy  '
4,'  Martin33 Retweet  Turn about '
4,'  I\'m gonna try it as soon as it opens '
4,'  notte '
4,' i appreciate your concern but refrain from using ableist slurs in my mentions thanks  '
4,'  Killerack your wellcome  your work is ??'
4,'  yeah he busses at five are the worst P'
4,'  egan93 Thank you very much for bringing this to our attention This is def something we\'re going to look into  ^NX'
4,' Good night for  in Belfast '
4,' hello fansh r u '
4,'  I would love to work with you '
4,'  Hippocratic oath but I suspect you knew this   in which case nice bit of sarcasm'
4,' multi-psycho | happy halloween  ib novia cc gay edits Vine by shut up stilinski '
4,'  End of May '
4,'  It\'s not your everyday medieval story '
4,'  Thank you lovely lady much appreciated x '
4,'    love you'
4,'  any idea where you will be around 5 30-6pm '
4,' This is how I get warmed up for my workouts Tag a friend Enjoy  Doing a beach day workout … '
4,' TY for the RTs & Likes         '
4,'  Same here Amy Busy but nothing Tweetable  Cheers '
4,'   Congrats Cant wait to watch this '
4,'  i just want you to know that i\'m here for you dm me anytime you want '
4,' Quick prince doodle before bed  '
4,'  nice job bro '
4,' Oh hey Impulse is 50\% off on Steam right now If you\'ve been waiting now might be a good time  '
4,' I always have the greatest weekend adventures with this goof  mcm nature lake… '
4,'    Today i have been more social and i loved it Worked a treat Thankyou  NorfolkHour'
4,'  Holy crap that joke is that old Okay then nevermind  BTW that\'s about when I was in college too don\'t feel bad'
4,' Keep voting '
4,'  I know where Butterscotch is  He was adopted to a lovely home through  D'
4,'  I\'m not going too p'
4,' Hi  We\'re processing your order and it can no longer be changed ETA coming shortly  CurryOnRails 21 34 42'
4,' Hi  follow me ? Please D'
4,' YAY D '
4,'      Yes just watch the replay and study it No rez = no win But you did Clutch rez D'
4,' Finally changed my number yay  well im actually yeah but yeah Just need a day'
4,' I had a great birthday today thanks to everyone who sent me a message '
4,'  z YT unsubbed me from you automatically - well at least you\'ve only got 11 to go for 6500 now '
4,' I consider myself a ground station; you\'re welcome D '
4,' Appreciated spending the afternoon w/  talking about vision Good stuff Of course there were 75 others in the room too '
4,'  I think it\'s about time you learn some Danish  \'Jeg elsker dig\' means \'I love you\' '
4,'  Need a tissue I am right of Reagan & Evangelical I make them look LIBERAL '
4,'  Tringham You\'re welcome Just sharing the love  Beautiful version'
4,'  D yay'
4,'  Good points you\'re making I\'ve got an open mind & w/ all the drama have to be reminded about how this all works Thanks '
4,' Loving my new pengems pen -- it even matches my mani  '
4,'  STRLAUGH thank you mostly the space is just used for yuki to run around like crazy P and I\'m just generally a failure ;-;'
4,'  I love you Madison you make me smile everyday '
4,' Just one reason I\'m lovingly proud of my grandchildren D '
4,' Tweet me pics if we met this weekend '
4,'  Aww Kona -- love it Is she a husky mix '
4,'  Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  Ok I\'m only starting out this is actually my first one off a sketch thank you though '
4,'  yee Can\'t wait to read this Congratulations '
4,'   aha Thanks '
4,'   Cruz is done just embrace it '
4,' so fucking done with everything '
4,' Food and then up to my hippie cave with corrie on catch up  happy simplepleasures'
4,'  Didn\'t know you had a chariot It\'s looking good '
4,' All done Now to watch game of thrones  dinner happymonday… '
4,'  music set every task reminder I had today for 3PM   Gamse'
4,'  I was talking to our 5 year old neighbor and we came up with a fun book idea Ninja Dogs '
4,'  ive never got one so P'
4,'  I dislike the semantics debate though P It\'s the same convo that\'s been happening since 2006'
4,' Evening  you still got coco pops for weds Or shall I bring some '
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,'  Lesha   Speaker Good luck to you Lesha i have a good feeling you\'ll make the team '
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,' Now associated with  '
4,'  Check out \"Aubrey\" products Skin patch test first '
4,' Thanks For The Follow Back   Much Appreciated Have A Great Day BeAware BeSafe STORAGEWARSNY'
4,'  heyy bestie how are you '
4,' Saving The Best For You '
4,'  Well at least you haven\'t been detained p'
4,'  nice day '
4,'   Absolut party festival '
4,'  lol  I\'m still excited'
4,'  That room is so frelling cool looking D'
4,' Huge thanks to  Orion for this D '
4,' I\'m eating empanadas tonight '
4,'  //create an ask fm account just type \'ask fm\' in and then post the link to your profile & people will ask things  x'
4,'   I liked Prince but I think your more talented than Ceelo Robin '
4,'  47 Good you will know how the 11 00 workers at BHS feel when we leave the E/U welcome to the real world Peter '
4,'   did you just manage to condense the whole of one Horizon ep into one tweet remarkable'
4,'   Thanks Eli D'
4,'  …Latest blog where I give you a snippet of Palestinian culture and why it\'s worth knowing about  Check it out'
4,' young stalin  '
4,' These socks are amazing  HeroConf '
4,'  Indeed therein lurks the irony It offended prudes too '
4,' if I send you ugly snaps you special '
4,' Making so many shirt mock-ups Shop opening set tentatively for June  bookishbusiness'
4,'  ReedusTWD Courtney - love all but Andrew is my honey '
4,'  fraser listened to your music by driving car Thanks for this awesome way back home and your visit in Germany D  cosplay'
4,'  Thanks you '
4,'  So Awesome '
4,' Oh how I love having a headache for 4 days straight '
4,' Enzain w iPady  '
4,' Making some good progress here within Team Dormouse We have around 125 pages worth of material written on cards AND a military adviser '
4,' Thanks Laura Your prompt keeps him alive~ SAMO still rulez Love the way he thought -so original  '
4,' Need some exciting and fun to upload on my youtube channel but not sure what D'
4,' I wish chocolate was considered a fruit '
4,' I just came here on twitter and saw this trending HitTheRoad how cool it is isnt it like I dont have any questionssorry guys P'
4,'  so proud D'
4,'  I bought him in a set with lil Oso on ebay '
4,'  are you excited about the abFab movie I am D I love Patsy And miss all of the characters'
4,'  Progression pics please   '
4,' my bf go the job at Whole Foods I\'m so proud '
4,'  but still quite funny rly '
4,' Wahoo Love the role they have me playing stay tuned  such an awesome adventure I am heading in '
4,'  I think so but then I know some lovely couples who met through online dating   xx'
4,'  hold up dm '
4,' & to put the cherry on top my grandma is one of the six ppl  sorry but everytime we go visit her see gets on my nerves so'
4,' why can\'t every artist do this instead of cancelling  '
4,'  thats my name  '
4,'  and they all fight for their shota lord '
4,' Look We\'re famous  J McFarland Wines will be at the SLH Gala Will you '
4,'  Glad to hear it '
4,'  and thank you for the nice comment '
4,'  30x50 Go first for extras '
4,'  20 MO LETS GO '
4,'  That\'s for sure A misty morning would be absolutely wonderful there '
4,'  ifb fan accs '
4,'  wow gorgeous view '
4,'  huge fan please follow me back D'
4,' Maxim Roy\'s photo First official night out with the boys   I\'m a lucky girl  '
4,'   Akkaoui dont say that  no one is leaving'
4,' Fuck yes  are finally back D ??'
4,'   I see it now ha I\'ll always be the piggy in the middle with the smart ones on the outside '
4,'   tweets   71  Sunshine3 yupp '
4,' Just a few weeks away  https //t co/WwYvQ0ZSXK '
4,' everything is fine right now so why tf am i so anxious'
4,'  thank you so much '
4,'  we all have all along '
4,'   Oh dear Super sorry Becky - Might you be up for a DM    -Julia '
4,'  Great job D'
4,'  Aas ye gft best hai p '
4,'   laws I live 2 see the tweets when u 2 r chomping ppl '
4,' I forgot this song even existed but it\'s great D '
4,' I\'m sick of waiting '
4,'  this one says \"titty fuck\" '
4,'  ofcourse we are '
4,'  popular front of the west stand IF you don\'t mind '
4,'  Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  Eww derg stench P'
4,' Hope everyone is having a good Monday  '
4,' I couldn\'t be happier with another person '
4,'  Thankyouu  Ameen'
4,'  same to you p goodnight'
4,'  Sending me to Anaheim to cover the event p'
4,' I sucked my neighbor\'s cock when my boyfriend wasn\'t home Big cum load  '
4,' HONESTLY I\'M SO CLOSE TO CUTTING A BITCH LOL '
4,'  u made me feel awesome Thanks '
4,' will smith is also a life path 22 makes so much sense '
4,' little reminder  '
4,' Another couple from Natasha & Robert\'s engagement shoot… '
4,' Some people say that my nephew Kilian in Brussels is like his uncle  '
4,' TheLexaPledge Success is the greatest revenge   '
4,'  fun times Talk soon  cc '
4,' phil won '
4,'  says she after recently reading a one-liner from therapist deferring discussion to tomorrow - ouch  therapybreak'
4,' iron man come to Brazil celebrate victory teamcap lose  AskTeamIronMan'
4,' PS Magneto is canon in the movie D Nothing can ruin my day with that '
4,'  you and  mly should come meet them '
4,'  This made my day for real Randy\'s response was the cherry on top '
4,' I found wine  '
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,' This sun feels so good  tanonmyfriends'
4,'   okay can i have solo dms with them STRLAUGH '
4,'  first vlog is up '
4,' at least I still have my hopey who won\'t hurt me  '
4,'  that is true And a good pair of socks '
4,'  if I can lose almost two stone you can surely manage some running D'
4,' In every moment all i wanna be is exactly who i am '
4,' new video is up '
4,'  Sorry but I don\'t want to because they\'re juts gonna rant on me sry man but theres other ppl at lleast '
4,' YEES D '
4,'  hold on Wes Brom '
4,' Celebrated my 19th a little early today '
4,'  oh see '
4,'  Laycious  So it seems like I\'m not the only one OTP-ing on SeSoo hehe they look cute together D'
4,'  Listen you live a much more adventurous life than I do I need to live vicariously through you So stop '
4,'  you look good on that 100$ bill D '
4,'  Alex your motivational tweets and video\'s have inspired me  You have made my life so much better since watching your vids'
4,' Perfect side dish And main dish And dessert  '
4,'  can\'t wait for the flowers to show '
4,'   thank you '
4,'  Amsterdam nou Wat nou make up '
4,' im live at  come chill '
4,' Awesome Can\'t wait to be back in the office now  '
4,'    Link '
4,'  I\'m just trying to make it through another Monday '
4,'  otps Thank* D'
4,'  ya welcome my black Mexican chips and salsa '
4,'  laura This is something we\'ve been working on Laura and will be pleased to roll out this Summer  ^CL'
4,' It\'s my \'workout playlist\' now STRLAUGH '
4,' Nice one  Retirement too dull I guess  Good Luck with the new job bud  '
4,'  louise we\'re not watching it til Friday No spoilers p meeting G for coffee tomo- will miss you X'
4,' Late night stream  '
4,'  Yes omg Rock god ?I feel powerful when I listen to that p'
4,'  love you '
4,'  You say beautiful sentences '
4,' I got an interview tomorrow '
4,'  holy shit thank you so much man I really appreciate the thought this is fucking awesome '
4,'  Hey how you doing There is a very interesting opportunity for a filmmaker and I would love to chat about it '
4,'  cia Cari would you mind not stealing my gfs photo please  '
4,' MAKE SURE IT\'S A **BENDY** STRAW Worth the TRIP ??  HappyMonday Tim  '
4,'  Sp winding me up as usual D'
4,'   Listen to Season 7\'s theme song and you\'ll be in joy '
4,'  that\'s me  '
4,'  Deep p'
4,' We stopped off on the bonny bonny banks of Loch Lomond to take some pictures of the red dress '
4,' Tonights thought from me Glad to be gay  I am happy with my life and sexuality hope others can accept that '
4,'  need your DW - Doomsday reaction really soon in my life please D'
4,' hey  flaky let\'s play with us Don\'t be scared D'
4,' And it was a lot of fun to be playing with  and  again D'
4,' every1 add me  '
4,' Time to come back to the UK  We already love you here  horizon howtofindloveonline '
4,' Hold on West Brom Or better yet get another one maybe '
4,' class is so boring kms '
4,' When you see a AU character design and listen to their theme song on repeat P so then you gotta draw \'em Napstabot '
4,' I\'ll be checking this out on Monday who\'s coming with me  https //t co/Bmd4UbtJnD '
4,'   Have to go Lady of Cats stay well You&All Xo smooches '
4,'  a bill I don\'t make the rules Only suggest them '
4,'  thanks for the follow Paul '
4,' Good night '
4,'  no wonder why everytime i jump onto Lirik\'s Discord it kept saying you playing DS3 P '
4,' So Nicole AND Judy are gone now Eric seems nice though   Somersett Town Center in Reno NV '
4,' fsoe441 YEHA Aly & Fila Will be there to that for sure  P  <3 '
4,' Oh Tottingham Hotspuds we\'re coming for you  mcfc Spurs'
4,' Our bios are cute  '
4,' So Awesome  '
4,' wake an bake  '
4,'  912  if you are asking Dale Evans any questions he\'s more qualified to tell you about kebabs '
4,'  I could help if you ever want to '
4,'  Great to have u back on the card for UFC 200 You are a true warrior '
4,' I\'m not feeling much today P'
4,'  awesome See you at the reigning days gig yes '
4,'  I guess because they\'re targeting young age and maybe they think it\'s sexier or something like that '
4,' all i really wanna do is watch jane the virgin and cry bc of my three essays this weeks '
4,'  you\'re welcome '
4,' I wanna tell y\'all about what Bakx and Lebohang did for me today '
4,'  Fantastic news '
4,' One more thing SnowbloodWolfisamazingbeast xD And yeah i got the beast for my pet like i say EP 4 Bitchess D No offense D D D D'
4,'  Can you tell me why your Twitter BFF doesn\'t have your snap chat name- need it NOW  xo'
4,'  just take deep breaths and everything will turn out just fine  GoodVibes'
4,' I\'m going to bed let\'s see how tomorrow goes  goodnight'
4,'  is Great  '
4,'  Hope you have a good day buddy '
4,'  lol OK I\'ve NOT had one since 1998 Maybe I\'ll get one at the OlympicStadium you never know  COYI WestHam'
4,'  Good Job '
4,' Le king cc  p ACHappyHome 3DS '
4,'  Algeria Here and everywhere to support him <3 D'
4,' Agree I\'ve lost 20 kilos out running to the back log of Desert Island   '
4,'  you\'re welcome glad you liked it?I directly remembered you p other than youtube it\'s a dream to live in germany '
4,' There are friends I really wanted to do this SS thing with but went with this for variety '
4,'  i choud say GamerGate as list  but i think they have targeted more people than that but those didn\'t fight back'
4,' What a joke aata pata kuch nahi but world knows Dawood Ibrahim suffering gangrene  D '
4,' goodnight  ????'
4,'   yeah thanks for explaining me  still have much to learn '
4,'  are you listening to the drive playlist '
4,' MyBestDayIn3Words Plane NIne = \"Ourania\"'
4,'  I think you\'re great '
4,' Essentially I\'m a giant butthole '
4,'  We live in hope  I\'m always optimistic that it will come one day'
4,'    keeping your local government accountable can be fun seek out your nearest Campaign for Liberty '
4,'   I\'ve not tried this new range yet  fingers crossed rsvpcomps'
4,'  I work everyday till sunday? I have sinusitis so I gave katelyn my Friday  ask Amanda to see who can take shifts '
4,' just  please stfu  '
4,'  Fantastic Welcome on board D'
4,'  Hello Successful staff are announce this Friday Good luck '
4,' A beautiful flower pic  '
4,' Aggiornamento sul Sole   Update on the Sun  '
4,' Oooh I\'m excited too You\'re going to rock  - make sure GL  gives you oodles of support  x '
4,' Im soo looking forward to this The last scene made me go all whoo   movie xmen apocalypse '
4,'  evet evet '
4,' TRADE FREE FOLLOWS18x18 or less  tweet me on  1'
4,'  Congrats Reggie Hope to see you at UTowers soon '
4,'  Yes Absolutely  Im from Lima Peru but i have German background '
4,'  am v fond of  for this and not surprised at helpfulness They also made these  '
4,'  LOL yes this is true but UncleSamTookMyMoney this year P or else I\'d have preordered the AP exclusive'
4,'  Family Guy '
4,' Hello Team2Rad Good Morning Good Afternoon and Good Evening; Whoever You Are-Wherever You Are I Have Some Pretty Exciting News  Pt 1'
4,'  K1892 lol Sorry D'
4,'  Zane Fan1 Whoa really ok '
4,'  we tease because we love well I do not sure about FT '
4,'  great just send us a PM whenever you can '
4,' Look We\'re famous  J McFarland Wines will be at the SLH Gala Will you '
4,' Look We\'re famous  J McFarland Wines will be at the SLH Gala Will you '
4,' Look We\'re famous  J McFarland Wines will be at the SLH Gala Will you '
4,' I know everything lol keep talking '
4,' Funny and sweet guys are the best D'
4,' i get to see my fav today '
4,'  Thank you so much Scarlett '
4,'  2 Can you pull those giant tires through water like Batman P'
4,'  j Honestly though I wish I was collecting that sweet \"Correct the Record\" money would totally beat my crappy statehouse pay '
4,'  We certainly do  How can I help - Chris'
4,'  Absolutely If they have sex chromosomes '
4,'  Yeah saw that happening Totally understandable '
4,'  Ok thanks for replying hopefully it might happen one day '
4,' good night '
4,' people hate MONEYTEAM so much but i made $400 in one wk '
4,'    No disrespect to any of those players who Im sure take a sack like a man Er well you know '
4,' Steffanie Just as you were saying a minute ago winter is right around the corner  '
4,' Such a nice day today '
4,'  You\'re right I\'m going to schedule all my work for tomorrow today D'
4,'  Kirlin thanks meg so glad I have someone who appreciates my pretty numbers  love you ?'
4,'    TJ Nice to connect '
4,'  Akkaoui  and we are leaving p'
4,'  paper bio glass plastics rest '
4,'  Hey Tati\'s Finger D'
4,'  And all that silent majority Some of them hate you just like me D'
4,'  how about our products for moms on bed rest '
4,'  Sure thing Email support@cyfe com and they will be able to help you out '
4,' GAME GOOROO cnnbrk Hell yeah D 10 storage and organization MUST HAVES for your closet ==> '
4,' Just a few weeks away  https //t co/NKpAhCAQcV '
4,'  cj good thing u have me  ??'
4,'   Alright thought so P Looks awesome as always'
4,' are u naruto fans follow me '
4,'  ya cool man sounds good '
4,'  Gads darlin\' Send me an email '
4,'   Thank you Mackenzie D'
4,'   agree who should investigate aur agar wo be pmln ka agent nikal aya '
4,' Aww thank you pretty lady It was fun  -* xx   '
4,'  You\'d have thought so   '
4,' BuckyBarnes beefcake pinup for mansmutmonday this was fun to draw   stucky sebastianstan '
4,'  omg I have been waiting for this moment my whole life  I feel like your channel is my channel  good job buddy'
4,' Take a look  $MSHFQ '
4,'  okay '
4,' got my phone taken away for the rest of the week when I didn\'t even do anything  living life on the computer now'
4,'  wishing you all the best nothing but the best '
4,'  this might help for your Data science project  '
4,' Please help us get more likes on  Just click on the link to get there  '
4,'  Sweet '
4,'  that outfit looks good but it\'d look better on my floor '
4,'  follow back '
4,'  justine '
4,'  I know how that is good luck love ill be praying for you '
4,'  It doesn\'t really matter '
4,' Tassia snapchatted just to tell me I look butch Thx '
4,' Well done  '
4,' Yes great feature Cathy Looks like the photoshoot was great fun D frozentoes '
4,' Going to give up my Gravity Falls/Tron crossover toy box \"Nort Legacy\" in favor of the AK Challenge It feels more important '
4,' Staff on there day off deserve a surprise MarketMoments as well don\'t they Enjoy the Hydrangea  '
4,'  Monday is my weekend Just woke up not too long ago Best day for aliens to invade Earth Monday P'
4,' really need to stop studying while watching Bates Motel it\'s v counterproductive '
4,'  louise  Can you scan the article and Stephen\'s picture '
4,'  thanks '
4,'  It\'s okay I think you could do more '
4,'  NBK where is ur lg jersey Just curious p'
4,'  pole great times thanks Tatum '
4,'  hopefully You '
4,' Going to the hotel They only need a pool D BatB Luv4BatBS1E21 '
4,' Join me RIGHT NOW for some fun   kik babes chubby teenswanking '
4,'  Great to hear '
4,'  thanks I\'m glad you like it  it was one of if not the first xpro roll I shot'
4,'   Always check in the \"vest\" with older articles  https //t co/H2uCuADIPjhttps //t co/sXwv4OdEqR'
4,'  hi fren i\'m here if you need to '
4,' always good seeing the one and only  '
4,' Also pretty sure when I drop my 2 dollars in paypal grr we\'ll be in the top 500 teams on Extra Life D '
4,' The 5th way finish the damn book  MondayBlogs Writers '
4,' Holy shit DOTA patch 6 87 is out New items major hero balance changes terrain changes Jesus Christ Icefrog I\'m so excited & scared D'
4,'  sounds like it won\'t be long before you return to hopefully find some mist too '
4,' Key & Peele does this inspire you to be in season two  can\'twaitforkeanu shakespeare400 realhousewives '
4,' Never been happier in my life '
4,'     Exemplar new followers thank you  '
4,'  Russell get us some '
4,'   congrats Chris  il be popping in for class Xxx'
4,' I can\'t believe there are people out here arguing over bathrooms when there are wayy bigger issues to be talked about lol but anyways '
4,'   lots of potential for hearing voices we don\'t often hear whatwereallabout '
4,' Wish you a happy WorldPenguinDay  ???? Take care of them because they\'re so lovely creatures '
4,'   Legend *clap* *clap*Well played sir '
4,'  Now he\'s really smiling '
4,' Leicester to win it at Old Trafford D'
4,'  good show also happy birthday D'
4,'  just WAIT until the  gear 360 one is released SOO much better than   STRLAUGH they don\'t even respond to questions'
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,' For those still asking '
4,'  Sauceda Tony  oh hell no'
4,' Hey Guys Thank you for sharing this video with your friends Its PlantsVsZombies GW2 Gameplay YouTube  '
4,'   if you’re coming to brazil please just take a step in Recife '
4,'  Didn\'t you attack  for several hours once P I do agree with the sentiment though'
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,' No problem  '
4,' One more month n Miami D'
4,' Need to stop whining on Twitter P'
4,' New personal header following the Shinji theme Looks sexy to me but ehh gotta keep getting better D '
4,' Beauty sleep is truly important D '
4,' My stomach hurts so bad and I have to work yay '
4,'  It\'s often called having \"healthy boundries\" -It\'s an easy concept but hard sometimes to master '
4,' Honey at least I don\'t make rape jokes  '
4,'  what about making my day and retweeting my tweet man D'
4,'   I draw it '
4,'  whats up Wonderman  Lol '
4,'  Why thankyou '
4,' Good Evening '
4,'   look how young you all are '
4,'   lilyanderson  I tagged you in the wrong one I keep forgetting you split the book one off '
4,' \"actually STRLAUGH admit it you thought it too P '
4,'  Made this for you P '
4,' Our table at cpac yesterday We\'ve come so far D '
4,'  Your mother P'
4,' Stats for the day have arrived 3 new followers and NO unfollowers  via '
4,'  That\'s OK less points for a draw suits me '
4,'  I\'ll be there  Dublin Pubs Clubs Livemusic drinks irishmusicparty October2016'
4,'   starving himself the poor baldy cunt '
4,'  thebookthief thank you so much '
4,'   12\% of a break P'
4,' Mood  '
4,'    thanks'
4,' Been sat wondering why I haven\'t got a reply for about an hour helps if you actually send the snapchat to the correct person becks '
4,' You only lying to your self '
4,'  I encourage you to submit it to Customer Relations They\'ll log it & our planners do look at customer feedback  ^DA'
4,'  Hi there please visit this link for instructions  Hope this works  ^ri'
4,' First new game with Anarchy\'s Children DLC Was not expecting the starting uniforms lol Apparently no one wears shirts in the future p'
4,'   thank you I did eventually find it'
4,'  See you at Badminton '
4,' can\'t breathe '
4,' i slightly broken rn  '
4,' Ahem it appears I stand corrected D'
4,' Thanks to  for following  My works are here if you want to take a look '
4,' tried putting a picture frame on the wall and ended up nailing my finger to it '
4,'  Any idea when the event will start and end Or will that be announced with the presale I\'m kinda confused '
4,'  Yes done three runs over the last week all slow & varied lengths but no further than 8k Least I have good advice now '
4,'  Zero It\'s all about the PIE D D'
4,' Can anyone in the theatre industry reach out to me I need some advice please '
4,'  matsi nice D'
4,'  chag sameach btw '
4,'   brilliant you Well done '
4,'  okay possibly going Friday if you\'re free '
4,'  cool thank you '
4,'  ahh thank you so much  he\'s so precious'
4,' Shower brb '
4,'  YAA now we\'re talking D'
4,'  divided Happy Monday Much thnx for a great share my friend '
4,' Newcastle booked with  D D'
4,'  even though I\'m a  fan I know you guys are gonna go all the way And that is ok with me  get well soon'
4,' The beard  '
4,'  Oh thanks '
4,'   yea I know closest I can find are some tools that translate to Quenya '
